id	label	length	num_loops	max_loop_size	bulge_count	bulge_chain_count	bulge_density	mfe
ENST00000248041.12:2500-2574;mfe=-23.30	0	74	3	17	3.0	2.0	0.04054054054054054	-23.3
ENST00000590180.3:1490-1550;mfe=-27.40	0	60	3	8	3.0	2.0	0.05	-27.4
ENST00000647037.1:2010-2076;mfe=-26.60	0	66	3	8	3.0	2.0	0.045454545454545456	-26.6
ENST00000605797.1:270-330;mfe=-28.70	0	60	4	14	4.0	3.0	0.06666666666666667	-28.7
ENST00000459625.5:1810-1873;mfe=-25.20	0	63	3	10	3.0	2.0	0.047619047619047616	-25.2
ENST00000496301.6:420-490;mfe=-29.10	0	70	3	9	3.0	2.0	0.04285714285714286	-29.1
ENST00000372141.7:3050-3115;mfe=-28.40	0	65	4	7	4.0	3.0	0.06153846153846154	-28.4
ENST00000641238.1:850-928;mfe=-32.80	0	78	3	7	3.0	2.0	0.038461538461538464	-32.8
ENST00000642108.1:890-958;mfe=-25.40	0	68	2	5	2.0	1.0	0.029411764705882353	-25.4
ENST00000378191.5:3040-3127;mfe=-35.80	0	87	3	6	3.0	2.0	0.034482758620689655	-35.8
ENST00000378191.5:3460-3529;mfe=-28.60	0	69	3	16	3.0	2.0	0.043478260869565216	-28.6
ENST00000378156.9:1690-1757;mfe=-25.20	0	67	4	10	4.0	3.0	0.05970149253731343	-25.2
ENST00000429772.7:1360-1429;mfe=-22.30	0	69	3	8	3.0	2.0	0.043478260869565216	-22.3
ENST00000520584.6:150-214;mfe=-29.50	0	64	4	8	4.0	3.0	0.0625	-29.5
ENST00000518676.5:3170-3234;mfe=-22.20	0	64	3	15	3.0	2.0	0.046875	-22.2
ENST00000244426.10:1570-1647;mfe=-21.20	0	77	3	4	3.0	2.0	0.03896103896103896	-21.2
ENST00000244426.10:1610-1685;mfe=-21.80	0	75	3	4	3.0	2.0	0.04	-21.8
ENST00000419842.1:2070-2135;mfe=-24.80	0	65	3	15	3.0	2.0	0.046153846153846156	-24.8
ENST00000381697.7:2080-2151;mfe=-21.60	0	71	4	6	4.0	3.0	0.056338028169014086	-21.6
ENST00000513185.3:1220-1284;mfe=-22.20	0	64	4	11	4.0	3.0	0.0625	-22.2
ENST00000414220.2:260-335;mfe=-33.30	0	75	1	6	1.0	0.0	0.013333333333333334	-33.3
ENST00000566755.5:60-134;mfe=-34.80	0	74	4	8	4.0	3.0	0.05405405405405406	-34.8
ENST00000557266.5:200-267;mfe=-31.90	0	67	2	8	2.0	1.0	0.029850746268656716	-31.9
ENST00000357869.7:4310-4373;mfe=-20.20	0	63	4	17	4.0	3.0	0.06349206349206349	-20.2
ENST00000570187.1:1050-1120;mfe=-25.00	0	70	3	7	3.0	2.0	0.04285714285714286	-25.0
ENST00000557332.5:2330-2390;mfe=-20.00	0	60	3	7	3.0	2.0	0.05	-20.0
ENST00000462273.1:510-585;mfe=-21.60	0	75	3	17	3.0	2.0	0.04	-21.6
ENST00000447444.5:2000-2069;mfe=-27.30	0	69	3	15	3.0	2.0	0.043478260869565216	-27.3
ENST00000396671.7:3250-3317;mfe=-23.10	0	67	3	10	3.0	2.0	0.04477611940298507	-23.1
ENST00000301067.12:7600-7662;mfe=-25.80	0	62	3	8	3.0	2.0	0.04838709677419355	-25.8
ENST00000456504.5:2620-2680;mfe=-21.30	0	60	3	7	3.0	2.0	0.05	-21.3
ENST00000556363.5:3220-3307;mfe=-42.00	0	87	3	8	3.0	2.0	0.034482758620689655	-42.0
ENST00000556363.5:3230-3297;mfe=-28.50	0	67	1	4	1.0	0.0	0.014925373134328358	-28.5
ENST00000551869.1:1420-1486;mfe=-27.00	0	66	2	9	2.0	1.0	0.030303030303030304	-27.0
ENST00000453227.5:590-651;mfe=-21.00	0	61	3	11	3.0	2.0	0.04918032786885246	-21.0
ENST00000481424.5:2370-2430;mfe=-27.50	0	60	2	8	2.0	1.0	0.03333333333333333	-27.5
ENST00000550488.5:3530-3599;mfe=-20.20	0	69	2	13	2.0	1.0	0.028985507246376812	-20.2
ENST00000469140.2:970-1035;mfe=-25.10	0	65	2	8	2.0	1.0	0.03076923076923077	-25.1
ENST00000307142.9:4100-4186;mfe=-44.40	0	86	2	8	2.0	1.0	0.023255813953488372	-44.4
ENST00000504178.1:3600-3660;mfe=-34.90	0	60	1	8	1.0	0.0	0.016666666666666666	-34.9
ENST00000514316.1:480-552;mfe=-28.30	0	72	1	4	1.0	0.0	0.013888888888888888	-28.3
ENST00000532311.5:70-132;mfe=-26.10	0	62	4	10	4.0	3.0	0.06451612903225806	-26.1
ENST00000447966.7:2000-2063;mfe=-27.50	0	63	3	10	3.0	2.0	0.047619047619047616	-27.5
ENST00000453327.7:1240-1308;mfe=-37.90	0	68	3	10	3.0	2.0	0.04411764705882353	-37.9
ENST00000646058.1:690-753;mfe=-21.30	0	63	3	6	3.0	2.0	0.047619047619047616	-21.3
ENST00000533444.1:830-903;mfe=-31.40	0	73	3	7	3.0	2.0	0.0410958904109589	-31.4
ENST00000318911.5:200-262;mfe=-31.40	0	62	3	7	3.0	2.0	0.04838709677419355	-31.4
ENST00000377443.7:340-402;mfe=-24.10	0	62	2	8	2.0	1.0	0.03225806451612903	-24.1
ENST00000534255.1:320-382;mfe=-22.80	0	62	3	14	3.0	2.0	0.04838709677419355	-22.8
ENST00000300976.9:3290-3375;mfe=-32.10	0	85	4	21	4.0	3.0	0.047058823529411764	-32.1
ENST00000282538.9:2800-2869;mfe=-26.90	0	69	3	4	3.0	2.0	0.043478260869565216	-26.9
ENST00000355635.7:220-282;mfe=-30.00	0	62	3	6	3.0	2.0	0.04838709677419355	-30.0
ENST00000648588.1:2300-2365;mfe=-21.00	0	65	3	10	3.0	2.0	0.046153846153846156	-21.0
ENST00000307363.10:930-994;mfe=-22.10	0	64	3	13	3.0	2.0	0.046875	-22.1
ENST00000300179.7:3150-3214;mfe=-21.60	0	64	3	3	3.0	2.0	0.046875	-21.6
ENST00000531066.6:3020-3084;mfe=-34.50	0	64	4	12	4.0	3.0	0.0625	-34.5
ENST00000388795.9:4780-4844;mfe=-23.20	0	64	3	6	3.0	2.0	0.046875	-23.2
ENST00000377022.8:7600-7673;mfe=-25.40	0	73	3	12	3.0	2.0	0.0410958904109589	-25.4
ENST00000529920.5:470-534;mfe=-21.30	0	64	3	9	3.0	2.0	0.046875	-21.3
ENST00000564907.5:2530-2591;mfe=-22.70	0	61	2	10	2.0	1.0	0.03278688524590164	-22.7
ENST00000562558.6:2700-2768;mfe=-30.40	0	68	3	11	3.0	2.0	0.04411764705882353	-30.4
ENST00000511426.5:970-1033;mfe=-23.10	0	63	2	22	2.0	1.0	0.031746031746031744	-23.1
ENST00000280612.9:3410-3489;mfe=-23.10	0	79	2	4	2.0	1.0	0.02531645569620253	-23.1
ENST00000280612.9:3430-3501;mfe=-36.00	0	71	1	4	1.0	0.0	0.014084507042253521	-36.0
ENST00000280612.9:3440-3534;mfe=-50.00	0	94	2	5	2.0	1.0	0.02127659574468085	-50.0
ENST00000257951.3:320-397;mfe=-25.50	0	77	3	4	3.0	2.0	0.03896103896103896	-25.5
ENST00000422177.5:1150-1214;mfe=-28.40	0	64	2	10	2.0	1.0	0.03125	-28.4
ENST00000376583.7:6930-6999;mfe=-28.20	0	69	3	7	3.0	2.0	0.043478260869565216	-28.2
ENST00000320172.11:2640-2721;mfe=-20.50	0	81	3	18	3.0	2.0	0.037037037037037035	-20.5
ENST00000510615.1:80-154;mfe=-20.70	0	74	3	7	3.0	2.0	0.04054054054054054	-20.7
ENST00000397912.3:1030-1090;mfe=-34.50	0	60	4	6	4.0	3.0	0.06666666666666667	-34.5
ENST00000495052.5:50-110;mfe=-24.80	0	60	4	13	4.0	3.0	0.06666666666666667	-24.8
ENST00000436228.6:1100-1160;mfe=-26.80	0	60	3	10	3.0	2.0	0.05	-26.8
ENST00000641499.1:30-95;mfe=-22.60	0	65	3	7	3.0	2.0	0.046153846153846156	-22.6
ENST00000613099.4:14730-14800;mfe=-26.30	0	70	3	8	3.0	2.0	0.04285714285714286	-26.3
ENST00000543710.5:4130-4219;mfe=-42.50	0	89	4	10	4.0	3.0	0.0449438202247191	-42.5
ENST00000543766.2:1980-2044;mfe=-21.90	0	64	2	6	2.0	1.0	0.03125	-21.9
ENST00000587077.6:1680-1757;mfe=-25.70	0	77	2	6	2.0	1.0	0.025974025974025976	-25.7
ENST00000543726.1:1490-1554;mfe=-31.90	0	64	3	7	3.0	2.0	0.046875	-31.9
ENST00000370200.6:1120-1182;mfe=-22.70	0	62	3	8	3.0	2.0	0.04838709677419355	-22.7
ENST00000361464.8:240-308;mfe=-26.90	0	68	3	6	3.0	2.0	0.04411764705882353	-26.9
ENST00000481122.5:20-82;mfe=-30.30	0	62	2	6	2.0	1.0	0.03225806451612903	-30.3
ENST00000375949.5:820-880;mfe=-21.80	0	60	2	7	2.0	1.0	0.03333333333333333	-21.8
ENST00000528046.5:160-225;mfe=-22.50	0	65	2	6	2.0	1.0	0.03076923076923077	-22.5
ENST00000605484.1:800-862;mfe=-21.50	0	62	2	7	2.0	1.0	0.03225806451612903	-21.5
ENST00000676348.1:30-126;mfe=-35.10	0	96	2	4	2.0	1.0	0.020833333333333332	-35.1
ENST00000676408.1:30-108;mfe=-27.70	0	78	1	4	1.0	0.0	0.01282051282051282	-27.7
ENST00000491446.2:30-102;mfe=-25.20	0	72	1	4	1.0	0.0	0.013888888888888888	-25.2
ENST00000674872.1:5020-5081;mfe=-21.50	0	61	3	18	3.0	2.0	0.04918032786885246	-21.5
ENST00000369902.8:2500-2567;mfe=-25.10	0	67	2	13	2.0	1.0	0.029850746268656716	-25.1
ENST00000641576.1:3530-3592;mfe=-22.90	0	62	3	8	3.0	2.0	0.04838709677419355	-22.9
ENST00000555728.5:1020-1080;mfe=-22.80	0	60	4	8	4.0	3.0	0.06666666666666667	-22.8
ENST00000606377.7:2050-2135;mfe=-21.60	0	85	3	12	3.0	2.0	0.03529411764705882	-21.6
ENST00000562266.1:150-215;mfe=-20.40	0	65	3	12	3.0	2.0	0.046153846153846156	-20.4
ENST00000570049.5:270-331;mfe=-24.40	0	61	3	10	3.0	2.0	0.04918032786885246	-24.4
ENST00000652293.1:1030-1090;mfe=-22.90	0	60	4	13	4.0	3.0	0.06666666666666667	-22.9
ENST00000587101.1:140-211;mfe=-37.50	0	71	4	12	4.0	3.0	0.056338028169014086	-37.5
ENST00000369022.6:860-924;mfe=-26.10	0	64	3	7	3.0	2.0	0.046875	-26.1
ENST00000369020.8:1820-1883;mfe=-25.60	0	63	2	14	2.0	1.0	0.031746031746031744	-25.6
ENST00000551954.1:430-492;mfe=-27.90	0	62	3	10	3.0	2.0	0.04838709677419355	-27.9
ENST00000343882.10:6070-6130;mfe=-21.40	0	60	3	7	3.0	2.0	0.05	-21.4
ENST00000374763.6:2700-2768;mfe=-23.50	0	68	4	9	4.0	3.0	0.058823529411764705	-23.5
ENST00000257931.9:2020-2082;mfe=-30.90	0	62	3	7	3.0	2.0	0.04838709677419355	-30.9
ENST00000651171.1:380-441;mfe=-21.20	0	61	2	9	2.0	1.0	0.03278688524590164	-21.2
ENST00000556140.6:4030-4096;mfe=-22.70	0	66	3	15	3.0	2.0	0.045454545454545456	-22.7
ENST00000443118.3:4450-4515;mfe=-20.40	0	65	2	7	2.0	1.0	0.03076923076923077	-20.4
ENST00000368847.5:4450-4513;mfe=-35.30	0	63	2	5	2.0	1.0	0.031746031746031744	-35.3
ENST00000358835.7:400-467;mfe=-41.50	0	67	3	6	3.0	2.0	0.04477611940298507	-41.5
ENST00000565460.1:2650-2718;mfe=-26.40	0	68	3	7	3.0	2.0	0.04411764705882353	-26.4
ENST00000328550.6:2690-2779;mfe=-37.50	0	89	4	9	4.0	3.0	0.0449438202247191	-37.5
ENST00000328550.6:2700-2777;mfe=-33.80	0	77	2	4	2.0	1.0	0.025974025974025976	-33.8
ENST00000518499.1:270-333;mfe=-27.00	0	63	3	10	3.0	2.0	0.047619047619047616	-27.0
ENST00000481736.5:1130-1205;mfe=-34.70	0	75	3	9	3.0	2.0	0.04	-34.7
ENST00000467070.1:290-354;mfe=-27.40	0	64	2	4	2.0	1.0	0.03125	-27.4
ENST00000585357.1:200-261;mfe=-24.60	0	61	3	8	3.0	2.0	0.04918032786885246	-24.6
ENST00000589644.1:770-836;mfe=-20.40	0	66	4	8	4.0	3.0	0.06060606060606061	-20.4
ENST00000652107.1:3820-3881;mfe=-24.20	0	61	4	8	4.0	3.0	0.06557377049180328	-24.2
ENST00000677306.1:1930-1991;mfe=-21.40	0	61	3	4	3.0	2.0	0.04918032786885246	-21.4
ENST00000519065.6:8920-9009;mfe=-33.10	0	89	2	4	2.0	1.0	0.02247191011235955	-33.1
ENST00000674383.1:4100-4169;mfe=-22.00	0	69	1	4	1.0	0.0	0.014492753623188406	-22.0
ENST00000674218.1:4270-4338;mfe=-20.60	0	68	1	4	1.0	0.0	0.014705882352941176	-20.6
ENST00000675853.1:2290-2352;mfe=-28.10	0	62	3	11	3.0	2.0	0.04838709677419355	-28.1
ENST00000675297.1:3890-3950;mfe=-21.20	0	60	3	12	3.0	2.0	0.05	-21.2
ENST00000249364.9:1570-1637;mfe=-22.50	0	67	4	12	4.0	3.0	0.05970149253731343	-22.5
ENST00000519565.5:10110-10180;mfe=-22.60	0	70	3	8	3.0	2.0	0.04285714285714286	-22.6
ENST00000438495.6:1440-1515;mfe=-22.10	0	75	3	7	3.0	2.0	0.04	-22.1
ENST00000547741.1:40-123;mfe=-35.60	0	83	3	18	3.0	2.0	0.03614457831325301	-35.6
ENST00000308212.9:1350-1415;mfe=-22.40	0	65	4	7	4.0	3.0	0.06153846153846154	-22.4
ENST00000507562.1:140-210;mfe=-25.10	0	70	4	11	4.0	3.0	0.05714285714285714	-25.1
ENST00000393232.6:1910-1971;mfe=-22.70	0	61	3	6	3.0	2.0	0.04918032786885246	-22.7
ENST00000451916.1:70-130;mfe=-20.00	0	60	3	4	3.0	2.0	0.05	-20.0
ENST00000299980.9:6100-6160;mfe=-20.60	0	60	2	3	2.0	1.0	0.03333333333333333	-20.6
ENST00000377797.7:5010-5101;mfe=-20.50	0	85	3	8	3.0	2.0	0.03529411764705882	-20.5
ENST00000543397.1:1280-1360;mfe=-23.20	0	80	3	4	3.0	2.0	0.0375	-23.2
ENST00000357496.6:300-367;mfe=-23.10	0	67	3	6	3.0	2.0	0.04477611940298507	-23.1
ENST00000378623.6:1100-1162;mfe=-20.00	0	62	4	7	4.0	3.0	0.06451612903225806	-20.0
ENST00000636422.1:1160-1225;mfe=-21.30	0	65	3	6	3.0	2.0	0.046153846153846156	-21.3
ENST00000308330.3:3440-3501;mfe=-28.60	0	61	2	6	2.0	1.0	0.03278688524590164	-28.6
ENST00000355192.8:3010-3075;mfe=-30.20	0	65	2	4	2.0	1.0	0.03076923076923077	-30.2
ENST00000678569.1:1710-1772;mfe=-28.50	0	62	2	8	2.0	1.0	0.03225806451612903	-28.5
ENST00000679070.1:1510-1572;mfe=-29.00	0	62	4	8	4.0	3.0	0.06451612903225806	-29.0
ENST00000677496.1:1490-1557;mfe=-30.80	0	67	2	8	2.0	1.0	0.029850746268656716	-30.8
ENST00000355417.7:70-132;mfe=-42.40	0	62	3	5	3.0	2.0	0.04838709677419355	-42.4
ENST00000521308.5:70-136;mfe=-44.00	0	66	3	5	3.0	2.0	0.045454545454545456	-44.0
ENST00000374030.3:740-810;mfe=-26.90	0	70	4	12	4.0	3.0	0.05714285714285714	-26.9
ENST00000237264.9:1370-1440;mfe=-25.50	0	70	3	7	3.0	2.0	0.04285714285714286	-25.5
ENST00000407595.3:1120-1185;mfe=-26.40	0	65	4	13	4.0	3.0	0.06153846153846154	-26.4
ENST00000637455.1:1280-1340;mfe=-20.30	0	60	3	12	3.0	2.0	0.05	-20.3
ENST00000373894.8:200-272;mfe=-26.10	0	72	3	10	3.0	2.0	0.041666666666666664	-26.1
ENST00000248248.8:3600-3691;mfe=-39.80	0	91	3	4	3.0	2.0	0.03296703296703297	-39.8
ENST00000368636.8:1890-1965;mfe=-23.50	0	75	3	13	3.0	2.0	0.04	-23.5
ENST00000615713.4:10-71;mfe=-22.50	0	61	2	12	2.0	1.0	0.03278688524590164	-22.5
ENST00000646249.1:470-531;mfe=-37.50	0	61	1	4	1.0	0.0	0.01639344262295082	-37.5
ENST00000449682.2:230-292;mfe=-31.50	0	62	3	7	3.0	2.0	0.04838709677419355	-31.5
ENST00000674096.1:1970-2032;mfe=-31.90	0	62	1	6	1.0	0.0	0.016129032258064516	-31.9
ENST00000674096.1:1980-2046;mfe=-33.00	0	66	2	4	2.0	1.0	0.030303030303030304	-33.0
ENST00000674096.1:2000-2065;mfe=-31.10	0	65	2	8	2.0	1.0	0.03076923076923077	-31.1
ENST00000648994.2:9350-9431;mfe=-40.90	0	81	2	15	2.0	1.0	0.024691358024691357	-40.9
ENST00000648994.2:9370-9464;mfe=-46.80	0	94	2	3	2.0	1.0	0.02127659574468085	-46.8
ENST00000519499.2:1870-1931;mfe=-20.60	0	61	2	6	2.0	1.0	0.03278688524590164	-20.6
ENST00000566838.2:6680-6773;mfe=-32.20	0	93	3	8	3.0	2.0	0.03225806451612903	-32.2
ENST00000613246.4:5520-5592;mfe=-21.80	0	72	1	4	1.0	0.0	0.013888888888888888	-21.8
ENST00000462025.1:250-318;mfe=-22.30	0	68	3	15	3.0	2.0	0.04411764705882353	-22.3
ENST00000327245.10:6200-6269;mfe=-29.20	0	69	3	6	3.0	2.0	0.043478260869565216	-29.2
ENST00000475668.6:4280-4360;mfe=-26.50	0	80	3	10	3.0	2.0	0.0375	-26.5
ENST00000420010.6:1310-1370;mfe=-26.10	0	60	3	8	3.0	2.0	0.05	-26.1
ENST00000336798.11:4340-4405;mfe=-24.80	0	65	4	8	4.0	3.0	0.06153846153846154	-24.8
ENST00000358252.8:3740-3804;mfe=-23.20	0	64	3	12	3.0	2.0	0.046875	-23.2
ENST00000649859.1:1130-1192;mfe=-29.30	0	62	2	8	2.0	1.0	0.03225806451612903	-29.3
ENST00000480594.1:5210-5270;mfe=-21.20	0	60	3	4	3.0	2.0	0.05	-21.2
ENST00000408949.2:630-698;mfe=-27.10	0	68	4	8	4.0	3.0	0.058823529411764705	-27.1
ENST00000355848.7:170-245;mfe=-26.20	0	75	3	10	3.0	2.0	0.04	-26.2
ENST00000423994.6:4790-4861;mfe=-24.10	0	71	2	10	2.0	1.0	0.028169014084507043	-24.1
ENST00000266039.7:5000-5062;mfe=-22.40	0	62	3	4	3.0	2.0	0.04838709677419355	-22.4
ENST00000424201.7:4970-5038;mfe=-24.10	0	68	2	10	2.0	1.0	0.029411764705882353	-24.1
ENST00000562209.1:100-171;mfe=-25.30	0	71	4	8	4.0	3.0	0.056338028169014086	-25.3
ENST00000647444.2:2110-2191;mfe=-31.10	0	81	1	4	1.0	0.0	0.012345679012345678	-31.1
ENST00000647444.2:2130-2216;mfe=-33.30	0	86	3	4	3.0	2.0	0.03488372093023256	-33.3
ENST00000409358.1:970-1034;mfe=-32.30	0	64	3	8	3.0	2.0	0.046875	-32.3
ENST00000232854.9:12440-12504;mfe=-24.00	0	64	3	8	3.0	2.0	0.046875	-24.0
ENST00000643964.1:2300-2360;mfe=-24.80	0	60	2	8	2.0	1.0	0.03333333333333333	-24.8
ENST00000563783.6:800-862;mfe=-24.70	0	62	4	11	4.0	3.0	0.06451612903225806	-24.7
ENST00000645842.1:720-787;mfe=-20.20	0	67	3	11	3.0	2.0	0.04477611940298507	-20.2
ENST00000391946.7:740-812;mfe=-34.50	0	72	3	9	3.0	2.0	0.041666666666666664	-34.5
ENST00000585434.5:720-785;mfe=-26.70	0	65	3	9	3.0	2.0	0.046153846153846156	-26.7
ENST00000487005.1:1070-1133;mfe=-28.20	0	63	3	7	3.0	2.0	0.047619047619047616	-28.2
ENST00000489419.1:240-309;mfe=-29.70	0	69	3	8	3.0	2.0	0.043478260869565216	-29.7
ENST00000393062.6:1120-1188;mfe=-35.60	0	68	2	7	2.0	1.0	0.029411764705882353	-35.6
ENST00000430656.5:2120-2184;mfe=-34.20	0	64	4	8	4.0	3.0	0.0625	-34.2
ENST00000539976.1:1250-1322;mfe=-30.90	0	72	3	8	3.0	2.0	0.041666666666666664	-30.9
ENST00000539976.1:1440-1511;mfe=-25.20	0	71	3	10	3.0	2.0	0.04225352112676056	-25.2
ENST00000539976.1:2070-2134;mfe=-21.60	0	64	3	10	3.0	2.0	0.046875	-21.6
ENST00000564379.1:1320-1394;mfe=-33.20	0	74	3	9	3.0	2.0	0.04054054054054054	-33.2
ENST00000263257.6:7200-7262;mfe=-20.10	0	62	3	11	3.0	2.0	0.04838709677419355	-20.1
ENST00000263257.6:2800-2861;mfe=-24.10	0	61	3	9	3.0	2.0	0.04918032786885246	-24.1
ENST00000536603.5:1110-1176;mfe=-35.70	0	66	3	7	3.0	2.0	0.045454545454545456	-35.7
ENST00000373191.9:8330-8397;mfe=-24.80	0	67	2	6	2.0	1.0	0.029850746268656716	-24.8
ENST00000291294.7:410-473;mfe=-24.90	0	63	4	17	4.0	3.0	0.06349206349206349	-24.9
ENST00000641291.1:2020-2085;mfe=-25.10	0	65	3	10	3.0	2.0	0.046153846153846156	-25.1
ENST00000551944.1:3540-3600;mfe=-20.50	0	60	2	11	2.0	1.0	0.03333333333333333	-20.5
ENST00000296215.8:2270-2339;mfe=-24.30	0	69	2	4	2.0	1.0	0.028985507246376812	-24.3
ENST00000614079.1:3470-3533;mfe=-24.40	0	63	3	8	3.0	2.0	0.047619047619047616	-24.4
ENST00000355083.11:3440-3504;mfe=-32.90	0	64	2	4	2.0	1.0	0.03125	-32.9
ENST00000274605.6:4840-4902;mfe=-28.00	0	62	3	7	3.0	2.0	0.04838709677419355	-28.0
ENST00000236877.11:2770-2835;mfe=-30.00	0	65	3	17	3.0	2.0	0.046153846153846156	-30.0
ENST00000549992.5:670-736;mfe=-26.40	0	66	4	14	4.0	3.0	0.06060606060606061	-26.4
ENST00000593892.5:360-427;mfe=-29.40	0	67	2	7	2.0	1.0	0.029850746268656716	-29.4
ENST00000227524.9:1710-1777;mfe=-23.60	0	67	3	7	3.0	2.0	0.04477611940298507	-23.6
ENST00000344931.9:10-76;mfe=-21.10	0	66	4	10	4.0	3.0	0.06060606060606061	-21.1
ENST00000344419.8:8300-8364;mfe=-27.30	0	64	3	8	3.0	2.0	0.046875	-27.3
ENST00000258083.3:340-405;mfe=-28.80	0	65	3	13	3.0	2.0	0.046153846153846156	-28.8
ENST00000600059.5:2640-2706;mfe=-39.00	0	66	3	6	3.0	2.0	0.045454545454545456	-39.0
ENST00000519757.5:870-933;mfe=-29.60	0	63	3	4	3.0	2.0	0.047619047619047616	-29.6
ENST00000394073.5:130-194;mfe=-23.70	0	64	3	16	3.0	2.0	0.046875	-23.7
ENST00000539008.6:6600-6661;mfe=-24.30	0	61	3	8	3.0	2.0	0.04918032786885246	-24.3
ENST00000540717.1:3300-3365;mfe=-27.80	0	65	3	19	3.0	2.0	0.046153846153846156	-27.8
ENST00000675319.1:3290-3350;mfe=-22.20	0	60	3	6	3.0	2.0	0.05	-22.2
ENST00000330432.12:4150-4213;mfe=-25.00	0	63	3	14	3.0	2.0	0.047619047619047616	-25.0
ENST00000359345.5:1030-1097;mfe=-21.60	0	67	3	9	3.0	2.0	0.04477611940298507	-21.6
ENST00000470440.1:230-290;mfe=-20.70	0	60	3	11	3.0	2.0	0.05	-20.7
ENST00000678076.1:1270-1336;mfe=-27.00	0	66	3	13	3.0	2.0	0.045454545454545456	-27.0
ENST00000486036.1:250-317;mfe=-40.40	0	67	4	6	4.0	3.0	0.05970149253731343	-40.4
ENST00000474531.5:280-349;mfe=-30.20	0	69	3	7	3.0	2.0	0.043478260869565216	-30.2
ENST00000474531.5:290-355;mfe=-31.20	0	65	3	7	3.0	2.0	0.046153846153846156	-31.2
ENST00000491424.5:590-653;mfe=-31.10	0	63	2	9	2.0	1.0	0.031746031746031744	-31.1
ENST00000650503.1:2380-2452;mfe=-20.80	0	72	4	14	4.0	3.0	0.05555555555555555	-20.8
ENST00000498707.5:6300-6376;mfe=-26.00	0	76	3	4	3.0	2.0	0.039473684210526314	-26.0
ENST00000275300.3:160-220;mfe=-30.90	0	60	3	8	3.0	2.0	0.05	-30.9
ENST00000461511.1:370-434;mfe=-20.20	0	64	3	10	3.0	2.0	0.046875	-20.2
ENST00000366847.9:11720-11781;mfe=-25.30	0	61	3	4	3.0	2.0	0.04918032786885246	-25.3
ENST00000308062.7:1620-1698;mfe=-26.20	0	78	2	4	2.0	1.0	0.02564102564102564	-26.2
ENST00000648506.1:1430-1492;mfe=-20.30	0	62	3	12	3.0	2.0	0.04838709677419355	-20.3
ENST00000377567.6:980-1040;mfe=-26.10	0	60	4	7	4.0	3.0	0.06666666666666667	-26.1
ENST00000377848.7:3020-3092;mfe=-21.30	0	72	3	8	3.0	2.0	0.041666666666666664	-21.3
ENST00000262259.7:5960-6028;mfe=-24.40	0	68	3	20	3.0	2.0	0.04411764705882353	-24.4
ENST00000372257.7:250-314;mfe=-41.70	0	64	2	7	2.0	1.0	0.03125	-41.7
ENST00000649995.1:60-126;mfe=-41.70	0	66	2	7	2.0	1.0	0.030303030303030304	-41.7
ENST00000457571.1:250-341;mfe=-49.00	0	91	4	16	4.0	3.0	0.04395604395604396	-49.0
ENST00000495828.1:230-302;mfe=-41.70	0	72	2	7	2.0	1.0	0.027777777777777776	-41.7
ENST00000261037.7:5070-5136;mfe=-22.50	0	66	2	4	2.0	1.0	0.030303030303030304	-22.5
ENST00000334197.12:5700-5763;mfe=-28.80	0	63	2	4	2.0	1.0	0.031746031746031744	-28.8
ENST00000193391.8:4610-4677;mfe=-23.80	0	67	1	4	1.0	0.0	0.014925373134328358	-23.8
ENST00000487070.5:2840-2901;mfe=-20.50	0	61	3	8	3.0	2.0	0.04918032786885246	-20.5
ENST00000302937.8:1940-2023;mfe=-26.20	0	83	3	4	3.0	2.0	0.03614457831325301	-26.2
ENST00000361483.4:1230-1293;mfe=-30.10	0	63	3	9	3.0	2.0	0.047619047619047616	-30.1
ENST00000402367.5:520-587;mfe=-21.70	0	67	3	8	3.0	2.0	0.04477611940298507	-21.7
ENST00000391748.5:1350-1410;mfe=-25.00	0	60	3	12	3.0	2.0	0.05	-25.0
ENST00000533698.5:570-630;mfe=-20.70	0	60	3	4	3.0	2.0	0.05	-20.7
ENST00000548283.6:3520-3590;mfe=-23.30	0	70	4	9	4.0	3.0	0.05714285714285714	-23.3
ENST00000534708.6:630-693;mfe=-29.00	0	63	3	10	3.0	2.0	0.047619047619047616	-29.0
ENST00000396221.6:340-409;mfe=-20.40	0	69	3	11	3.0	2.0	0.043478260869565216	-20.4
ENST00000460813.5:2100-2164;mfe=-20.90	0	64	4	9	4.0	3.0	0.0625	-20.9
ENST00000552092.1:360-426;mfe=-23.60	0	66	2	5	2.0	1.0	0.030303030303030304	-23.6
ENST00000678439.1:160-242;mfe=-28.80	0	82	3	8	3.0	2.0	0.036585365853658534	-28.8
ENST00000264235.13:710-780;mfe=-28.80	0	70	3	8	3.0	2.0	0.04285714285714286	-28.8
ENST00000469810.1:3480-3543;mfe=-20.20	0	63	3	14	3.0	2.0	0.047619047619047616	-20.2
ENST00000539680.1:2280-2358;mfe=-21.70	0	78	3	8	3.0	2.0	0.038461538461538464	-21.7
ENST00000531392.1:5140-5207;mfe=-21.60	0	67	2	15	2.0	1.0	0.029850746268656716	-21.6
ENST00000546420.5:140-205;mfe=-26.50	0	65	3	8	3.0	2.0	0.046153846153846156	-26.5
ENST00000598744.1:480-541;mfe=-20.80	0	61	3	4	3.0	2.0	0.04918032786885246	-20.8
